Prevalence Sequence ID,CARD Short Name,species_count
142030,aadA15,1
142029,AAC6_30_AAC6_Ib,1
142028,ANT3Ii_AAC6_IID,1
142027,Ecol_EFTu_PLV,1
142074,SHV-172,1
142025,msbA,1
142024,SHV-82,1
142023,Ecol_UhpT_FOF,1
142022,Sent_gyrA_FLO,1
142021,Ecol_UhpT_FOF,1
142020,Hinf_PBP3_BLA,1
142019,OmpA,1
142018,eptB,1
142017,eptB,1
142026,Kpne_KpnH,1
142073,KPC-66,1
142072,Ecol_EFTu_PLV,1
142071,adeF,1
142070,oqxB,1
142069,OXA-36,1
142068,qacEdelta1,1
142067,QepA4,1
142066,rmtF,1
142035,Ecol_EFTu_PLV,1
142064,AAC(6')-Ib-cr6,1
142063,catB3,1
142059,Kpne_acrR_MULT,1
142052,rsmA,1
142046,Kpne_KpnF,1
142044,Kpne_OmpK37,1
142038,OmpA,1
142037,VEB-1,1
142036,Ecol_EFTu_PLV,1
142065,catI,1
142168,oqxA,1
142167,EC-19,1
142166,MCR-1.4,1
142165,AAC(3)-IIc,1
142164,AAC(3)-IIe,1
142163,QnrB9,1
142162,Ecol_EFTu_PLV,1
142161,dfrA7,1
142112,Kpne_KpnE,1
142159,Ecol_EFTu_PLV,1
142158,Kpne_acrA,1
142157,adeF,1
142156,baeR,1
142155,msbA,1
142154,SHV-38,1
142153,fosA5,1
142152,LptD,1
142151,Kpne_KpnG,1
142160,Ecol_MarR_MULT,1
142188,Kpne_OmpK37,1
142187,Kpne_acrA,1
142186,LptD,1
142185,Kpne_KpnG,1
142184,adeF,1
142183,oqxA,1
142182,adeF,1
142181,Ecol_EFTu_PLV,1
142169,oqxB,1
142179,sul1,1
142177,sul1,1
142176,Ecol_EFTu_PLV,1
142175,kdpE,1
142174,acrB,1
142173,ErmT,1
142172,rmtB,1
142171,APH(4)-Ia,1
142170,APH(4)-Ia,1
142180,ANT(3'')-IIa,1
142130,CTX-M-156,1
142129,tet(A),1
142128,dfrA14,1
142127,CTX-M-197,1
142126,APH(3'')-Ib,1
142125,APH(6)-Id,1
142124,Kpne_acrA,1
142123,Ecol_EFTu_PLV,1
142150,adeF,1
142121,Ecol_UhpT_FOF,1
142120,Ecol_EFTu_PLV,1
142119,eptB,1
142118,adeF,1
142117,oqxA,1
142116,adeF,1
142115,baeR,1
142114,Kpne_OmpK37,1
142113,fosA5,1
142122,Hinf_PBP3_BLA,1
142149,oqxA,1
142148,Kpne_KpnG,1
142147,OmpA,1
142146,Ecol_EFTu_PLV,1
142145,Ecol_EFTu_PLV,1
142144,Ecol_UhpT_FOF,1
142143,FosA6,1
142142,adeF,1
142131,Kpne_OmpK37,1
142140,eptB,1
142139,KPC-3,1
142138,TEM-112,1
142137,aadA2,1
142136,mphA,1
142135,TEM-112,1
142134,Ecol_UhpT_FOF,1
142133,Ecol_EFTu_PLV,1
142132,Kpne_OmpK37,1
142141,ArnT,1
141916,Ecol_EFTu_PLV,1
141915,Hinf_PBP3_BLA,1
141914,LptD,1
141913,msbA,1
141912,OmpA,1
141911,adeF,1
141910,Kpne_KpnG,1
141909,LptD,1
142016,Kpne_OmpK37,1
141907,QnrS1,1
141906,CTX-M-14,1
141905,CTX-M-225,1
141904,OmpA,1
141903,SHV-27,1
141902,Ecol_gyrA_FLO,1
141901,Kpne_KpnG,1
141900,OmpA,1
141899,APH(6)-Id,1
141908,adeF,1
141935,tet(D),1
141934,OXA-9,1
141933,aadA24,1
141932,APH(3'')-Ib,1
141931,Kpne_KpnH,1
141930,OXA-320,1
141929,ArnT,1
141928,ArnT,1
141917,oqxB,1
141926,Kpne_KpnG,1
141925,Ecol_EFTu_PLV,1
141924,CRP,1
141923,CRP,1
141922,LptD,1
141921,sul1,1
141920,Ecol_EFTu_PLV,1
141919,Ecol_UhpT_FOF,1
141918,adeF,1
141927,Kpne_KpnG,1
141878,LptD,1
141877,eptA,1
141876,mdtO,1
141875,LptD,1
141874,Ecol_EFTu_PLV,1
141873,Ecol_EFTu_PLV,1
141872,LptD,1
141871,ArnT,1
141898,DHA-6,1
141869,msbA,1
141868,msbA,1
141867,mepR,1
141866,LAP-2,1
141865,qacEdelta1,1
141863,TEM-208,1
141862,OmpA,1
141861,TEM-68,1
141860,Ecol_gyrA_FLO,1
141870,adeF,1
141897,cpxA,1
141896,mdtH,1
141895,NDM-33,1
141894,BRP(MBL),1
141893,msbA,1
141892,mdtE,1
141891,marA,1
141890,adeF,1
141879,Ecol_EFTu_PLV,1
141888,SHV-41,1
141887,SHV-41,1
141886,OXA-232,1
141885,AAC(3)-IId,1
141884,QnrB2,1
141883,dfrA27,1
141882,arr-3,1
141881,APH(3'')-Ib,1
141880,adeF,1
141889,SHV-11,1
141995,OXA-484,1
141994,emrR,1
141993,dfrA12,1
141992,SHV-100,1
141991,Ecol_EFTu_PLV,1
141990,adeF,1
141989,Kpne_OmpK37,1
141988,APH(3'')-Ib,1
141936,tet(D),1
141986,Ecol_MarR_MULT,1
141985,Ecol_UhpT_FOF,1
141984,LptD,1
141983,OmpA,1
141982,adeF,1
141981,ArnT,1
141980,SHV-11,1
141979,SHV-5,1
141978,Ecol_gyrA_FLO,1
141987,APH(3'')-Ib,1
142015,adeF,1
142014,Kpne_OmpK37,1
142013,adeF,1
142012,oqxA,1
142011,FosA6,1
142010,SHV-1,1
142009,Kpne_KpnH,1
142008,Kpne_KpnE,1
141996,Hinf_PBP3_BLA,1
142006,CRP,1
142005,CRP,1
142004,Ecol_EFTu_PLV,1
142003,AAC(3)-IIe,1
142002,SHV-81,1
142001,AAC(3)-IIc,1
142000,sul1,1
141999,dfrA14,1
141998,msrE,1
142007,Kpne_OmpK37,1
141955,TEM-138,1
141954,OXA-140,1
141953,TEM-235,1
141952,sul2,1
141950,SHV-36,1
141949,adeF,1
141948,Kpne_KpnH,1
141947,Kpne_OmpK37,1
141977,SHV-1,1
141945,mdtB,1
141944,Kpne_OmpK37,1
141943,aadA8,1
141942,baeS,1
141941,cmlA5,1
141940,mdtC,1
141939,sul2,1
141938,APH(3'')-Ib,1
141937,Kpne_OmpK37,1
141946,LptD,1
141976,AAC(3)-IIe,1
141975,QnrB17,1
141974,QnrB1,1
141973,AAC(3)-IIe,1
141972,AAC(3)-IIc,1
141971,Ecol_EFTu_PLV,1
141970,evgS,1
141969,BRP(MBL),1
141968,NDM-10,1
141956,floR,1
141965,oqxA,1
141964,baeR,1
141963,Ecol_EFTu_PLV,1
141962,adeF,1
141961,eptB,1
141960,LptD,1
141959,SHV-187,1
141958,Kpne_ramR,1
141957,floR,1
141967,NDM-16,1
142420,adeF,1
142419,Kpne_KpnG,1
142418,Kpne_KpnH,1
142417,ArnT,1
142416,SHV-110,1
142415,SHV-12,1
142414,Ecol_EFTu_PLV,1
142413,ArnT,1
142189,Ecol_UhpT_FOF,1
142410,Ecol_UhpT_FOF,1
142409,AAC(3)-IIe,1
142408,mdtB,1
142407,APH(3'')-Ib,1
142406,Ecol_EFTu_PLV,1
142405,msrE,1
142404,QnrB49,1
142403,Ecol_EFTu_PLV,1
142402,Ecol_EFTu_PLV,1
142412,Kpne_OmpK37,1
142439,Kpne_KpnH,1
142438,Kpne_OmpK37,1
142437,qacEdelta1,1
142436,Ecol_EFTu_PLV,1
142435,mdeA,1
142434,SHV-85,1
142433,Ecol_EFTu_PLV,1
142432,Ecol_UhpT_FOF,1
142421,adeF,1
142430,SHV-11,1
142429,Kpne_KpnH,1
142428,adeF,1
142427,Ecol_MarR_MULT,1
142426,AAC(6')-Ib9,1
142425,Hinf_PBP3_BLA,1
142424,Ecol_UhpT_FOF,1
142423,SHV-1,1
142422,baeR,1
142431,msbA,1
142381,adeF,1
142380,msbA,1
142379,KPC-40,1
142378,mphA,1
142377,aadA3,1
142376,mphA,1
142375,dfrA30,1
142374,ArnT,1
142401,Hinf_PBP3_BLA,1
142372,Ecol_EFTu_PLV,1
142371,aadA,1
142370,TEM-40,1
142369,aadA25,1
142368,aadA8,1
142367,adeF,1
142366,cmlA1,1
142365,cmlA1,1
142364,cmlA6,1
142373,SHV-150,1
142400,baeR,1
142399,adeF,1
142398,Ecol_EFTu_PLV,1
142397,Ecol_EFTu_PLV,1
142396,Ecol_EFTu_PLV,1
142395,tetR,1
142394,CTX-M-3,1
142393,Ecol_EFTu_PLV,1
142382,OXA-833,1
142391,aadA16,1
142390,APH(6)-Id,1
142389,APH(3'')-Ib,1
142388,OXA-1,1
142387,OXA-232,1
142386,EreA2,1
142385,OXA-894,1
142384,OXA-232,1
142383,catB3,1
142392,APH(3'')-Ib,1
142497,SHV-222,1
142496,SHV-55,1
142495,CTX-M-234,1
142494,AAC(3)-IId,1
142493,tet(D),1
142492,SHV-65,1
142491,SHV-129,1
142490,SHV-190,1
142440,LptD,1
142488,AAC(6')-Ib-cr4,1
142487,armA,1
142486,armA,1
142485,Hinf_PBP3_BLA,1
142484,BRP(MBL),1
142483,Ecol_EFTu_PLV,1
142482,Ecol_UhpT_FOF,1
142481,Ecol_EFTu_PLV,1
142480,Ecol_EFTu_PLV,1
142489,SHV-92,1
142516,TEM-40,1
142515,Kpne_ramR,1
142514,FosA6,1
142513,Kpne_KpnH,1
142512,Kpne_KpnG,1
142511,adeF,1
142510,msbA,1
142509,Kpne_OmpK37,1
142498,Ecol_EFTu_PLV,1
142507,APH(3')-Ia,1
142506,Kpne_KpnG,1
142505,LptD,1
142504,Ecol_EFTu_PLV,1
142503,SHV-26,1
142502,MexD,1
142501,MexF,1
142500,PmpM,1
142499,TriC,1
142508,Ecol_EFTu_PLV,1
142458,oqxB,1
142457,SHV-71,1
142456,Ecol_gyrA_FLO,1
142455,LptD,1
142454,LptD,1
142453,OmpA,1
142452,oqxB,1
142451,adeF,1
142479,oqxA,1
142449,baeR,1
142448,OXA-232,1
142447,OXA-204,1
142446,CTX-M-141,1
142445,adeF,1
142444,SHV-11,1
142443,Kpne_KpnG,1
142442,adeF,1
142441,Kpne_acrA,1
142450,Ecol_EFTu_PLV,1
142478,LptD,1
142477,baeR,1
142476,TEM-206,1
142475,sul1,1
142474,TEM-19,1
142473,Ecol_MarR_MULT,1
142472,Ecol_EFTu_PLV,1
142471,Ecol_UhpT_FOF,1
142470,vanS_in_vanM_cl,1
142459,LptD,1
142468,vanM,1
142467,adeF,1
142466,SHV-1,1
142465,LptD,1
142464,Kpne_KpnH,1
142463,Kpne_KpnG,1
142462,adeF,1
142461,oqxA,1
142460,marA,1
142469,vanM,1
142247,adeF,1
142246,mphE,1
142244,AAC(6')-Ib7,1
142243,msrE,1
142242,AAC(3)-IIe,1
142241,Ecol_EFTu_PLV,1
142240,adeF,1
142239,SHV-129,1
142363,APH(3')-Ia,1
142237,ArnT,1
142236,FosA6,1
142235,oqxA,1
142234,adeF,1
142233,adeF,1
142232,SHV-28,1
142231,SHV-1b-b,1
142230,tet(A),1
142229,SHV-40,1
142238,Kpne_OmpK37,1
142267,adeF,1
142266,CMY-56,1
142265,Ecol_EFTu_PLV,1
142264,aadA17,1
142262,patB,1
142261,patA,1
142260,Ecol_EFTu_PLV,1
142259,Ecol_EFTu_PLV,1
142248,APH(3')-IIa,1
142257,aadA2,1
142256,adeF,1
142255,KPC-56,1
142254,adeF,1
142253,Kpne_KpnG,1
142252,OXA-9,1
142251,OXA-9,1
142250,TEM-82,1
142249,oqxA,1
142258,Kpne_KpnG,1
142208,marA,1
142207,Ecol_EFTu_PLV,1
142206,LptD,1
142205,ArnT,1
142204,AAC(6')-Ib-cr4,1
142203,OmpA,1
142201,Ecol_EFTu_PLV,1
142200,CTX-M-232,1
142228,Ecol_EFTu_PLV,1
142198,msrE,1
142197,CTX-M-176,1
142196,Ecol_EFTu_PLV,1
142195,AAC(3)-IIc,1
142194,Ecol_EFTu_PLV,1
142193,aadA3,1
142192,Kpne_ramR,1
142191,Ecol_MarR_MULT,1
142190,Ecol_EFTu_PLV,1
142199,qacEdelta1,1
142227,Ecol_EFTu_PLV,1
142226,sul1,1
142225,qacJ,1
142224,qacEdelta1,1
142223,Ecol_EFTu_PLV,1
142222,adeF,1
142221,catB3,1
142220,Ecol_EFTu_PLV,1
142209,OXA-827,1
142218,Kpne_ramR,1
142217,Kpne_KpnG,1
142216,Kpne_KpnG,1
142215,LptD,1
142214,adeF,1
142213,FosA6,1
142212,marA,1
142211,CTX-M-112,1
142210,ANT(3'')-IIa,1
142219,Ecol_23S_MULT,1
142342,adeF,1
142341,LptD,1
142340,SHV-82,1
142339,SHV-168,1
142338,dfrA14,1
142337,Ecol_MarR_MULT,1
142336,Ecol_UhpT_FOF,1
142335,Kpne_OmpK37,1
142270,Ecol_EFTu_PLV,1
142333,adeF,1
142332,Kpne_KpnG,1
142331,adeF,1
142330,LptD,1
142329,Kpne_ramR,1
142328,eptB,1
142327,adeF,1
142326,ArnT,1
142325,Kpne_OmpK37,1
142334,qacG,1
142361,TEM-243,1
142360,Ecol_UhpT_FOF,1
142359,Sser_gyrB_FLO,1
142358,oqxB,1
142357,aadA24,1
142356,oqxA,1
142355,ANT(3'')-IIa,1
142354,Ecol_EFTu_PLV,1
142343,TEM-193,1
142352,Kpne_OmpK37,1
142351,LptD,1
142350,ArnT,1
142349,adeF,1
142348,marA,1
142347,SHV-194,1
142346,msbA,1
142345,adeF,1
142344,Kpne_OmpK37,1
142353,Kpne_OmpK37,1
142288,aadA16,1
142287,QnrS4,1
142286,mdtB,1
142285,CTX-M-52,1
142284,MCR-1.6,1
142283,CTX-M-65,1
142282,FosA3,1
142281,floR,1
142324,baeR,1
142279,MCR-1.33,1
142278,msbA,1
142277,cpxA,1
142276,sul2,1
142275,sul2,1
142274,Ecol_catII,1
142273,TEM-47,1
142272,TEM-216,1
142271,armA,1
142280,mdtM,1
142323,Ecol_EFTu_PLV,1
142317,LptD,1
142316,adeF,1
142314,OmpA,1
142309,adeF,1
142304,ArnT,1
142302,adeF,1
142301,aadA,1
142300,sul2,1
142289,CTX-M-142,1
142298,QnrB46,1
142297,Sent_gyrA_FLO,1
142296,Ecol_EFTu_PLV,1
142295,TEM-90,1
142294,dfrA12,1
142293,Ecol_EFTu_PLV,1
142292,Ecol_soxS_MULT,1
142291,Ecol_EFTu_PLV,1
142290,sul1,1
142299,OXA-1,1
144002,adeF,1
144001,adeF,1
144000,adeF,1
143999,adeF,1
143998,Abau_AbaQ,1
143997,YajC,1
143996,adeF,1
143995,adeF,1
143136,OmpA,1
143993,adeF,1
143992,adeF,1
143991,adeF,1
143990,adeF,1
143989,adeF,1
143988,YajC,1
143987,adeF,1
143986,Abau_AbaQ,1
143985,adeF,1
143994,adeF,1
144021,adeF,1
144020,adeF,1
144019,adeF,1
144018,adeF,1
144017,adeF,1
144016,adeF,1
144015,adeF,1
144014,YajC,1
144003,adeF,1
144012,ErmC,1
144011,adeF,1
144010,adeF,1
144009,Paer_gyrA_FLO,1
144008,adeF,1
144007,adeF,1
144006,Abau_AbaQ,1
144005,adeF,1
144004,adeF,1
144013,adeF,1
143960,Abau_AbaQ,1
143959,adeF,1
143958,adeF,1
143957,adeF,1
143956,adeF,1
143953,adeF,1
143951,Paer_gyrA_FLO,1
143944,OXA-101,1
143984,adeF,1
143939,adeF,1
143938,Abau_AbaQ,1
143937,adeF,1
143936,adeF,1
143935,adeF,1
143934,YajC,1
143933,adeF,1
143932,adeF,1
143931,adeF,1
143940,adeF,1
143983,Paer_gyrA_FLO,1
143982,adeF,1
143981,adeF,1
143980,adeF,1
143979,adeF,1
143978,adeF,1
143977,adeF,1
143976,Paer_gyrA_FLO,1
143961,adeF,1
143973,adeF,1
143972,adeF,1
143971,sul1,1
143968,qacJ,1
143967,adeF,1
143966,adeF,1
143964,adeF,1
143963,Abau_AbaQ,1
143962,adeF,1
143974,Abau_AbaQ,1
144080,adeF,1
144079,adeF,1
144078,YajC,1
144077,cmlA5,1
144076,adeF,1
144074,adeF,1
144073,adeF,1
144072,adeF,1
144022,adeF,1
144070,adeF,1
144069,Abau_AbaQ,1
144068,adeF,1
144067,adeF,1
144066,adeF,1
144065,adeF,1
144064,adeF,1
144063,adeF,1
144062,adeF,1
144071,adeF,1
144099,adeF,1
144098,adeF,1
144097,adeF,1
144096,qacG,1
144095,Paer_gyrA_FLO,1
144094,adeF,1
144093,adeF,1
144092,adeF,1
144081,Paer_soxR,1
144090,AAC(6')-IIa,1
144089,adeF,1
144088,adeF,1
144087,YajC,1
144086,adeF,1
144085,adeF,1
144084,adeF,1
144083,Abau_AbaQ,1
144082,Paer_gyrA_FLO,1
144091,Abau_AbaQ,1
144041,adeF,1
144040,adeF,1
144039,adeF,1
144037,adeF,1
144036,Abau_AbaQ,1
144035,adeF,1
144034,adeF,1
144033,adeF,1
144061,Abau_AbaQ,1
144031,adeF,1
144030,adeF,1
144029,adeF,1
144028,adeF,1
144027,adeF,1
144026,adeF,1
144025,adeF,1
144024,Abau_AbaQ,1
144023,adeF,1
144032,adeF,1
144060,adeF,1
144059,adeF,1
144058,adeF,1
144057,adeF,1
144056,adeF,1
144055,adeF,1
144054,adeF,1
144053,adeF,1
144042,adeF,1
144051,adeF,1
144050,YajC,1
144049,Paer_soxR,1
144048,adeF,1
144047,adeF,1
144046,adeF,1
144045,Paer_gyrA_FLO,1
144044,adeF,1
144043,adeF,1
144052,adeF,1
143830,adeF,1
143826,adeF,1
143825,YajC,1
143824,Paer_soxR,1
143823,adeF,1
143822,adeF,1
143821,adeF,1
143820,adeF,1
143930,adeF,1
143818,adeF,1
143817,adeF,1
143815,adeF,1
143814,adeF,1
143813,Abau_AbaQ,1
143812,adeF,1
143811,adeF,1
143810,Paer_gyrA_FLO,1
143808,adeF,1
143819,adeF,1
143850,adeF,1
143849,adeF,1
143848,adeF,1
143847,adeF,1
143846,adeF,1
143845,Abau_AbaQ,1
143844,adeF,1
143843,adeF,1
143832,adeF,1
143841,adeF,1
143840,adeF,1
143839,adeF,1
143838,adeF,1
143837,adeF,1
143836,adeF,1
143835,adeF,1
143834,adeF,1
143833,adeF,1
143842,adeF,1
143787,adeF,1
143786,adeF,1
143785,adeF,1
143784,adeF,1
143783,adeF,1
143782,adeF,1
143781,adeF,1
143780,adeF,1
143807,TEM-1,1
143778,adeF,1
143777,adeF,1
143776,adeF,1
143775,adeF,1
143774,Abau_AbaQ,1
143773,adeF,1
143772,adeF,1
143771,adeF,1
143770,adeF,1
143779,adeF,1
143806,adeF,1
143805,adeF,1
143804,Paer_soxR,1
143803,TEM-181,1
143802,YajC,1
143801,catI,1
143800,adeF,1
143799,adeF,1
143788,adeF,1
143797,YajC,1
143796,adeF,1
143795,adeF,1
143794,adeF,1
143793,adeF,1
143792,adeF,1
143791,adeF,1
143790,adeF,1
143789,adeF,1
143798,Paer_soxR,1
143910,YajC,1
143909,Abau_AbaQ,1
143908,adeF,1
143907,adeF,1
143906,adeF,1
143904,adeF,1
143903,adeF,1
143902,adeF,1
143851,adeF,1
143899,adeF,1
143898,adeF,1
143897,adeF,1
143896,Paer_soxR,1
143895,adeF,1
143894,adeF,1
143893,adeF,1
143892,Abau_AbaQ,1
143891,adeF,1
143901,Abau_AbaQ,1
143929,adeF,1
143928,adeF,1
143927,Paer_soxR,1
143926,YajC,1
143925,adeF,1
143924,adeF,1
143923,adeF,1
143922,Abau_AbaQ,1
143911,adeF,1
143920,adeF,1
143919,Abau_AbaQ,1
143918,adeF,1
143917,adeF,1
143916,adeF,1
143915,adeF,1
143914,adeF,1
143913,adeF,1
143912,adeF,1
143921,adeF,1
143869,adeF,1
143868,adeF,1
143867,adeF,1
143866,Abau_AbaQ,1
143865,adeF,1
143864,YajC,1
143863,adeF,1
143862,adeF,1
143890,adeF,1
143860,adeF,1
143859,adeF,1
143858,adeF,1
143857,YajC,1
143856,Abau_AbaQ,1
143855,adeF,1
143854,adeF,1
143853,adeF,1
143852,adeF,1
143861,adeF,1
143889,adeF,1
143888,Paer_soxR,1
143887,YajC,1
143886,Abau_AbaQ,1
143885,adeF,1
143884,adeF,1
143883,adeF,1
143882,Paer_soxR,1
143881,Abau_AbaQ,1
143870,adeF,1
143879,adeF,1
143878,adeF,1
143877,adeF,1
143876,adeF,1
143875,YajC,1
143874,adeF,1
143873,adeF,1
143872,adeF,1
143871,adeF,1
143880,adeF,1
144327,Hinf_PBP3_BLA,1
144326,Ecol_EFTu_PLV,1
144325,Ecol_GlpT_FOF,1
144324,Ecol_EFTu_PLV,1
144323,qacG,1
144322,adeF,1
144321,emrR,1
144320,emrB,1
144100,adeF,1
144318,adeF,1
144317,msbA,1
144316,CSA-1,1
144315,Ecol_EFTu_PLV,1
144314,emrB,1
144313,Ecol_EFTu_PLV,1
144312,Ecol_EFTu_PLV,1
144311,emrB,1
144310,Ecol_MarR_MULT,1
144319,Kpne_KpnF,1
144346,qacG,1
144345,CSA-1,1
144344,Kpne_KpnF,1
144343,Kpne_KpnE,1
144342,adeF,1
144341,Ecol_EFTu_PLV,1
144340,Hinf_PBP3_BLA,1
144339,Ecol_GlpT_FOF,1
144328,Ecol_MarR_MULT,1
144337,emrR,1
144336,emrB,1
144335,Kpne_KpnF,1
144334,Kpne_KpnE,1
144333,adeF,1
144332,adeF,1
144331,CSA-1,1
144330,qacJ,1
144329,msbA,1
144338,CRP,1
144289,qacG,1
144288,CSA-1,1
144287,adeF,1
144286,Kpne_KpnF,1
144285,Kpne_KpnE,1
144284,msbA,1
144283,emrB,1
144282,emrR,1
144309,Ecol_GlpT_FOF,1
144280,Ecol_EFTu_PLV,1
144279,Ecol_MarR_MULT,1
144278,Ecol_EFTu_PLV,1
144277,Ecol_MarR_MULT,1
144276,Hinf_PBP3_BLA,1
144275,Ecol_GlpT_FOF,1
144274,qacG,1
144273,CSA-2,1
144272,CRP,1
144281,Ecol_EFTu_PLV,1
144308,Hinf_PBP3_BLA,1
144307,Ecol_EFTu_PLV,1
144306,CRP,1
144305,msbA,1
144304,adeF,1
144303,Kpne_KpnF,1
144302,Kpne_KpnE,1
144301,adeF,1
144290,adeF,1
144299,H-NS,1
144298,emrB,1
144297,emrR,1
144296,qacG,1
144295,Ecol_MarR_MULT,1
144294,Ecol_GlpT_FOF,1
144293,Hinf_PBP3_BLA,1
144292,Ecol_EFTu_PLV,1
144291,CRP,1
144300,CSA-1,1
144403,CRP,1
144402,adeF,1
144401,emrB,1
144400,emrR,1
144399,CSA-1,1
144398,Kpne_KpnE,1
144397,adeF,1
144396,msbA,1
144347,emrB,1
144394,Ecol_EFTu_PLV,1
144393,adeF,1
144392,MCR-9.1,1
144391,Ecol_GlpT_FOF,1
144390,Hinf_PBP3_BLA,1
144389,Ecol_EFTu_PLV,1
144388,msbA,1
144387,CSA-1,1
144386,adeF,1
144395,Ecol_EFTu_PLV,1
144422,Ecol_GlpT_FOF,1
144421,adeF,1
144420,qacJ,1
144419,CSA-1,1
144418,CRP,1
144417,adeF,1
144416,msbA,1
144415,emrR,1
144404,qacG,1
144413,Kpne_KpnE,1
144412,Ecol_GlpT_FOF,1
144411,Ecol_EFTu_PLV,1
144410,Ecol_EFTu_PLV,1
144409,CSA-1,1
144408,adeF,1
144407,Ecol_EFTu_PLV,1
144406,Hinf_PBP3_BLA,1
144405,Ecol_GlpT_FOF,1
144414,emrB,1
144365,adeF,1
144364,Hinf_PBP3_BLA,1
144363,Ecol_GlpT_FOF,1
144362,CRP,1
144361,emrB,1
144360,emrR,1
144359,msbA,1
144358,adeF,1
144385,emrB,1
144356,Kpne_KpnE,1
144355,Kpne_KpnF,1
144354,CSA-1,1
144353,qacG,1
144352,Ecol_EFTu_PLV,1
144351,Hinf_PBP3_BLA,1
144350,Ecol_EFTu_PLV,1
144349,CRP,1
144348,msbA,1
144357,H-NS,1
144384,emrR,1
144383,CRP,1
144382,adeF,1
144381,Ecol_EFTu_PLV,1
144380,adeF,1
144379,Ecol_MarR_MULT,1
144378,Ecol_EFTu_PLV,1
144377,Ecol_EFTu_PLV,1
144366,msbA,1
144375,Ecol_GlpT_FOF,1
144374,adeF,1
144373,qacG,1
144372,CSA-1,1
144371,marA,1
144370,Kpne_KpnF,1
144369,adeF,1
144368,CRP,1
144367,emrB,1
144376,Hinf_PBP3_BLA,1
144167,adeF,1
144166,adeF,1
144165,adeF,1
144164,adeF,1
144163,adeF,1
144162,Abau_AbaQ,1
144161,Paer_soxR,1
144160,adeF,1
144271,emrB,1
144158,adeF,1
144157,adeF,1
144153,adeF,1
144152,adeF,1
144151,adeF,1
144150,adeF,1
144149,adeF,1
144148,adeF,1
144147,adeF,1
144159,adeF,1
144187,adeF,1
144186,adeF,1
144185,adeF,1
144184,adeF,1
144183,adeF,1
144182,adeF,1
144181,adeF,1
144180,adeF,1
144168,adeF,1
144178,adeF,1
144177,YajC,1
144176,Paer_soxR,1
144175,adeF,1
144174,adeF,1
144173,FosA,1
144172,Paer_soxR,1
144171,Abau_AbaQ,1
144170,adeF,1
144179,YajC,1
144123,Paer_gyrA_FLO,1
144119,adeF,1
144118,adeF,1
144117,Abau_AbaQ,1
144116,adeF,1
144115,adeF,1
144114,adeF,1
144113,adeF,1
144146,adeF,1
144110,Abau_AbaQ,1
144109,adeF,1
144108,adeF,1
144106,adeF,1
144105,adeF,1
144104,adeF,1
144103,Abau_AbaQ,1
144102,APH(3'')-Ib,1
144101,adeF,1
144111,Paer_soxR,1
144145,adeF,1
144144,adeF,1
144143,AAC(6')-Ib4,1
144141,Paer_gyrA_FLO,1
144140,adeF,1
144139,adeF,1
144138,adeF,1
144137,adeF,1
144124,QnrVC6,1
144135,adeF,1
144133,adeF,1
144132,adeF,1
144131,adeF,1
144129,AAC(3)-Ia,1
144128,Paer_gyrA_FLO,1
144127,Paer_gyrA_FLO,1
144126,adeF,1
144125,AAC(6')-IIa,1
144136,adeF,1
144251,Kpne_KpnE,1
144250,Kpne_KpnF,1
144249,CSA-1,1
144248,qacG,1
144247,Ecol_MarR_MULT,1
144246,Ecol_EFTu_PLV,1
144245,Ecol_EFTu_PLV,1
144244,Ecol_EFTu_PLV,1
144193,adeF,1
144242,Hinf_PBP3_BLA,1
144241,emrB,1
144240,CSA-2,1
144239,mdtE,1
144238,adeF,1
144237,Ecol_MarR_MULT,1
144236,Ecol_EFTu_PLV,1
144235,Ecol_GlpT_FOF,1
144234,Hinf_PBP3_BLA,1
144243,Ecol_GlpT_FOF,1
144270,adeF,1
144269,msbA,1
144268,marA,1
144267,Kpne_KpnF,1
144266,Kpne_KpnE,1
144265,H-NS,1
144264,adeF,1
144263,Ecol_MarR_MULT,1
144252,H-NS,1
144261,Hinf_PBP3_BLA,1
144260,Ecol_GlpT_FOF,1
144259,Ecol_EFTu_PLV,1
144258,adeF,1
144257,CRP,1
144256,msbA,1
144255,adeF,1
144254,emrB,1
144253,emrR,1
144262,Ecol_EFTu_PLV,1
144211,Paer_gyrA_FLO,1
144210,Paer_gyrA_FLO,1
144209,Abau_AbaQ,1
144208,adeF,1
144207,adeF,1
144206,Paer_gyrA_FLO,1
144205,adeF,1
144204,adeF,1
144233,Ecol_EFTu_PLV,1
144202,adeF,1
144201,adeF,1
144200,adeF,1
144199,adeF,1
144198,YajC,1
144197,adeF,1
144196,adeF,1
144195,adeF,1
144194,Paer_soxR,1
144203,adeF,1
144232,marA,1
144231,qacG,1
144229,msbA,1
144228,Kpne_KpnE,1
144227,H-NS,1
144226,emrR,1
144225,emrB,1
144224,adeF,1
144223,CRP,1
144212,adeF,1
144221,adeF,1
144220,tet(A),1
144219,adeF,1
144218,adeF,1
144217,adeF,1
144216,aadA24,1
144215,Abau_AbaQ,1
144214,adeF,1
144213,adeF,1
144222,CSA-2,1
143353,SHV-77,1
143352,eptB,1
143351,Kpne_OmpK37,1
143350,aadA15,1
143349,Ecol_EFTu_PLV,1
143348,APH(3')-Ia,1
143347,Kpne_acrA,1
143346,adeF,1
143769,adeF,1
